block,parcel,neighborhood,priority,method,support
11691,28,רמת התשבי,1,parcel_area,1
11691,29,רמת התשבי,1,parcel_area,1
11691,3,רמת התשבי,1,parcel_area,1
11691,30,רמת התשבי,1,parcel_area,1
11691,31,רמת התשבי,1,parcel_area,1
11691,32,רמת התשבי,1,parcel_area,1
11691,33,רמת התשבי,1,parcel_area,1
11691,34,רמת התשבי,1,parcel_area,1
11691,35,רמת התשבי,1,parcel_area,1
11691,4,רמת התשבי,1,parcel_area,1
11691,5,רמת התשבי,1,parcel_area,1
11691,6,רמת התשבי,1,parcel_area,1
11691,7,רמת התשבי,1,parcel_area,1
11691,8,רמת התשבי,1,parcel_area,1
11691,9,רמת התשבי,1,parcel_area,1
11691,,רמת התשבי,2,block_area_majority,0.903
11692,1,ואדי ניסנאס,1,parcel_area,1
11692,10,ואדי ניסנאס,1,parcel_area,1
11692,11,ואדי ניסנאס,1,parcel_area,1
11692,12,ואדי ניסנאס,1,parcel_area,1
11692,13,ואדי ניסנאס,1,parcel_area,1
11692,14,ואדי ניסנאס,1,parcel_area,1
11692,15,ואדי ניסנאס,1,parcel_area,1
11692,16,ואדי ניסנאס,1,parcel_area,1
11692,17,ואדי ניסנאס,1,parcel_area,1
11692,18,ואדי ניסנאס,1,parcel_area,1
11692,19,ואדי ניסנאס,1,parcel_area,1
11692,2,ואדי ניסנאס,1,parcel_area,1
11692,20,ואדי ניסנאס,1,parcel_area,1
11692,21,ואדי ניסנאס,1,parcel_area,1
11692,22,ואדי ניסנאס,1,parcel_area,1
11692,23,ואדי ניסנאס,1,parcel_area,1
11692,24,ואדי ניסנאס,1,parcel_area,1
11692,25,ואדי ניסנאס,1,parcel_area,1
11692,26,ואדי ניסנאס,1,parcel_area,1
11692,27,ואדי ניסנאס,1,parcel_area,1
11692,28,ואדי ניסנאס,1,parcel_area,1
11692,29,ואדי ניסנאס,1,parcel_area,1
11692,3,ואדי ניסנאס,1,parcel_area,1
11692,30,ואדי ניסנאס,1,parcel_area,1
11692,31,ואדי ניסנאס,1,parcel_area,1
11692,32,ואדי ניסנאס,1,parcel_area,1
11692,33,ואדי ניסנאס,1,parcel_area,1
11692,34,ואדי ניסנאס,1,parcel_area,1
11692,35,ואדי ניסנאס,1,parcel_area,1
11692,36,ואדי ניסנאס,1,parcel_area,1
11692,37,ואדי ניסנאס,1,parcel_area,1
11692,38,ואדי ניסנאס,1,parcel_area,1
11692,39,ואדי ניסנאס,1,parcel_area,1
11692,4,ואדי ניסנאס,1,parcel_area,1
11692,40,ואדי ניסנאס,1,parcel_area,1
11692,41,ואדי ניסנאס,1,parcel_area,1
11692,42,ואדי ניסנאס,1,parcel_area,0.979
11692,43,ואדי ניסנאס,1,parcel_area,1
11692,44,ואדי ניסנאס,1,parcel_area,1
11692,45,ואדי ניסנאס,1,parcel_area,1
11692,46,ואדי ניסנאס,1,parcel_area,1
11692,47,ואדי ניסנאס,1,parcel_area,0.998
11692,48,ואדי ניסנאס,1,parcel_area,1
11692,49,ואדי ניסנאס,1,parcel_area,1
11692,5,ואדי ניסנאס,1,parcel_area,1
11692,50,ואדי ניסנאס,1,parcel_area,1
11692,6,ואדי ניסנאס,1,parcel_area,1
11692,7,ואדי ניסנאס,1,parcel_area,1
11692,8,ואדי ניסנאס,1,parcel_area,1
11692,9,ואדי ניסנאס,1,parcel_area,1
11692,,ואדי ניסנאס,2,block_area_majority,0.998
11693,1,ואדי ניסנאס,1,parcel_area,1
11693,10,ואדי ניסנאס,1,parcel_area,1
11693,11,ואדי ניסנאס,1,parcel_area,1
11693,12,ואדי ניסנאס,1,parcel_area,1
11693,13,ואדי ניסנאס,1,parcel_area,1
11693,14,ואדי ניסנאס,1,parcel_area,1
11693,15,ואדי ניסנאס,1,parcel_area,1
11693,16,ואדי ניסנאס,1,parcel_area,1
11693,17,ואדי ניסנאס,1,parcel_area,1
11693,18,ואדי ניסנאס,1,parcel_area,1
11693,19,ואדי ניסנאס,1,parcel_area,1
11693,2,ואדי ניסנאס,1,parcel_area,1
11693,20,ואדי ניסנאס,1,parcel_area,1
11693,21,ואדי ניסנאס,1,parcel_area,1
11693,22,ואדי ניסנאס,1,parcel_area,1
11693,23,ואדי ניסנאס,1,parcel_area,1
11693,24,ואדי ניסנאס,1,parcel_area,1
11693,25,ואדי ניסנאס,1,parcel_area,1
11693,26,ואדי ניסנאס,1,parcel_area,1
11693,27,ואדי ניסנאס,1,parcel_area,1
11693,28,ואדי ניסנאס,1,parcel_area,1
11693,3,ואדי ניסנאס,1,parcel_area,1
11693,4,ואדי ניסנאס,1,parcel_area,1
11693,5,ואדי ניסנאס,1,parcel_area,1
11693,6,ואדי ניסנאס,1,parcel_area,1
11693,7,ואדי ניסנאס,1,parcel_area,1
11693,8,ואדי ניסנאס,1,parcel_area,1
11693,9,ואדי ניסנאס,1,parcel_area,1
11693,,ואדי ניסנאס,2,block_area_majority,1
11694,1,ואדי ניסנאס,1,parcel_area,1
11694,10,ואדי ניסנאס,1,parcel_area,1
11694,11,ואדי ניסנאס,1,parcel_area,1
11694,12,ואדי ניסנאס,1,parcel_area,1
11694,13,ואדי ניסנאס,1,parcel_area,1
11694,14,ואדי ניסנאס,1,parcel_area,1
11694,15,ואדי ניסנאס,1,parcel_area,1
11694,16,ואדי ניסנאס,1,parcel_area,1
11694,17,ואדי ניסנאס,1,parcel_area,1
11694,18,ואדי ניסנאס,1,parcel_area,1
11694,19,ואדי ניסנאס,1,parcel_area,1
11694,2,ואדי ניסנאס,1,parcel_area,1
11694,20,ואדי ניסנאס,1,parcel_area,1
11694,21,ואדי ניסנאס,1,parcel_area,1
11694,22,ואדי ניסנאס,1,parcel_area,1
11694,23,ואדי ניסנאס,1,parcel_area,1
11694,24,ואדי ניסנאס,1,parcel_area,1
11694,25,ואדי ניסנאס,1,parcel_area,1
11694,26,ואדי ניסנאס,1,parcel_area,1
11694,27,ואדי ניסנאס,1,parcel_area,1
11694,3,ואדי ניסנאס,1,parcel_area,1
11694,4,ואדי ניסנאס,1,parcel_area,1
11694,5,ואדי ניסנאס,1,parcel_area,1
11694,6,ואדי ניסנאס,1,parcel_area,1
11694,7,ואדי ניסנאס,1,parcel_area,1
11694,8,ואדי ניסנאס,1,parcel_area,1
11694,9,ואדי ניסנאס,1,parcel_area,1
11694,,ואדי ניסנאס,2,block_area_majority,1
11695,1,ואדי ניסנאס,1,parcel_area,1
11695,10,ואדי ניסנאס,1,parcel_area,1
11695,11,ואדי ניסנאס,1,parcel_area,1
11695,12,ואדי ניסנאס,1,parcel_area,1
11695,13,ואדי ניסנאס,1,parcel_area,1
11695,14,ואדי ניסנאס,1,parcel_area,1
11695,15,ואדי ניסנאס,1,parcel_area,1
11695,16,ואדי ניסנאס,1,parcel_area,1
11695,17,ואדי ניסנאס,1,parcel_area,1
11695,18,ואדי ניסנאס,1,parcel_area,1
11695,19,ואדי ניסנאס,1,parcel_area,1
11695,2,ואדי ניסנאס,1,parcel_area,1
11695,20,ואדי ניסנאס,1,parcel_area,1
11695,21,ואדי ניסנאס,1,parcel_area,1
11695,22,ואדי ניסנאס,1,parcel_area,1
11695,23,ואדי ניסנאס,1,parcel_area,1
11695,24,ואדי ניסנאס,1,parcel_area,1
11695,25,ואדי ניסנאס,1,parcel_area,1
11695,26,ואדי ניסנאס,1,parcel_area,1
11695,27,ואדי ניסנאס,1,parcel_area,1
11695,28,ואדי ניסנאס,1,parcel_area,1
11695,29,ואדי ניסנאס,1,parcel_area,1
11695,3,ואדי ניסנאס,1,parcel_area,1
11695,30,ואדי ניסנאס,1,parcel_area,1
11695,31,ואדי ניסנאס,1,parcel_area,1
11695,32,ואדי ניסנאס,1,parcel_area,1
11695,33,ואדי ניסנאס,1,parcel_area,1
11695,34,ואדי ניסנאס,1,parcel_area,1
11695,35,ואדי ניסנאס,1,parcel_area,1
11695,36,ואדי ניסנאס,1,parcel_area,1
11695,37,ואדי ניסנאס,1,parcel_area,1
11695,38,ואדי ניסנאס,1,parcel_area,1
11695,39,ואדי ניסנאס,1,parcel_area,1
11695,4,ואדי ניסנאס,1,parcel_area,1
11695,40,ואדי ניסנאס,1,parcel_area,1
11695,41,ואדי ניסנאס,1,parcel_area,1
11695,42,ואדי ניסנאס,1,parcel_area,1
11695,43,ואדי ניסנאס,1,parcel_area,1
11695,44,ואדי ניסנאס,1,parcel_area,0.806
11695,45,ואדי ניסנאס,1,parcel_area,1
11695,46,ואדי ניסנאס,1,parcel_area,1
11695,47,ואדי ניסנאס,1,parcel_area,1
11695,48,ואדי ניסנאס,1,parcel_area,1
11695,49,ואדי ניסנאס,1,parcel_area,1
11695,5,ואדי ניסנאס,1,parcel_area,1
11695,50,ואדי ניסנאס,1,parcel_area,1
11695,51,ואדי ניסנאס,1,parcel_area,1
11695,52,ואדי ניסנאס,1,parcel_area,1
11695,53,ואדי ניסנאס,1,parcel_area,1
11695,54,ואדי ניסנאס,1,parcel_area,1
11695,6,ואדי ניסנאס,1,parcel_area,1
11695,7,ואדי ניסנאס,1,parcel_area,1
11695,8,ואדי ניסנאס,1,parcel_area,1
11695,9,ואדי ניסנאס,1,parcel_area,1
11695,,ואדי ניסנאס,2,block_area_majority,0.992
11696,30,בת גלים,1,parcel_area,1
11696,34,בת גלים,1,parcel_area,1
11696,36,בת גלים,1,parcel_area,1
11696,39,בת גלים,1,parcel_area,1
11696,41,בת גלים,1,parcel_area,1
11696,42,בת גלים,1,parcel_area,1
11696,43,בת גלים,1,parcel_area,1
11696,44,בת גלים,1,parcel_area,1
11696,46,בת גלים,1,parcel_area,1
11696,47,בת גלים,1,parcel_area,1
11696,59,בת גלים,1,parcel_area,1
11696,61,בת גלים,1,parcel_area,1
11696,65,בת גלים,1,parcel_area,1
11696,66,בת גלים,1,parcel_area,1
11696,67,בת גלים,1,parcel_area,1
11696,68,בת גלים,1,parcel_area,1
11696,69,בת גלים,1,parcel_area,0.953
11696,,בת גלים,2,block_area_majority,0.99
11697,1,בת גלים,1,parcel_area,1
11697,10,בת גלים,1,parcel_area,1
11697,11,בת גלים,1,parcel_area,1
11697,12,בת גלים,1,parcel_area,1
11697,2,בת גלים,1,parcel_area,1
11697,3,בת גלים,1,parcel_area,1
11697,4,בת גלים,1,parcel_area,1
11697,5,בת גלים,1,parcel_area,1
11697,6,בת גלים,1,parcel_area,1
11697,7,בת גלים,1,parcel_area,1
11697,8,בת גלים,1,parcel_area,1
11697,9,בת גלים,1,parcel_area,1
11697,,בת גלים,2,block_area_majority,1
11698,1,בת גלים,1,parcel_area,1
11698,2,בת גלים,1,parcel_area,1
11698,3,בת גלים,1,parcel_area,1
11698,,בת גלים,2,block_area_majority,1
11713,1,רמת התשבי,1,parcel_area,1
11713,10,רמת התשבי,1,parcel_area,1
11713,11,רמת התשבי,1,parcel_area,1
11713,12,רמת התשבי,1,parcel_area,1
11713,13,רמת התשבי,1,parcel_area,1
11713,14,רמת התשבי,1,parcel_area,1
11713,15,רמת התשבי,1,parcel_area,0.962
11713,16,רמת התשבי,1,parcel_area,0.86
11713,17,רמת התשבי,1,parcel_area,0.824
11713,18,כרמל מערבי,1,parcel_area,1
11713,19,רמת התשבי,1,parcel_area,1
11713,2,רמת התשבי,1,parcel_area,1
11713,20,רמת התשבי,1,parcel_area,1
11713,21,רמת התשבי,1,parcel_area,1
11713,22,רמת התשבי,1,parcel_area,1
11713,3,רמת התשבי,1,parcel_area,1
11713,4,רמת התשבי,1,parcel_area,1
11713,5,רמת התשבי,1,parcel_area,1
11713,6,רמת התשבי,1,parcel_area,1
11713,7,רמת התשבי,1,parcel_area,1
11713,8,רמת התשבי,1,parcel_area,1
11713,9,רמת התשבי,1,parcel_area,1
11713,,רמת התשבי,2,block_area_majority,0.891
11718,1,רמת התשבי,1,parcel_area,1
11718,10,רמת התשבי,1,parcel_area,1
11718,11,רמת התשבי,1,parcel_area,1
11718,12,רמת התשבי,1,parcel_area,1
11718,13,רמת התשבי,1,parcel_area,1
11718,14,רמת התשבי,1,parcel_area,1
11718,15,רמת התשבי,1,parcel_area,1
11718,16,רמת התשבי,1,parcel_area,1
11718,17,רמת התשבי,1,parcel_area,1
11718,18,רמת התשבי,1,parcel_area,1
11718,19,רמת התשבי,1,parcel_area,1
11718,2,רמת התשבי,1,parcel_area,1
11718,20,רמת התשבי,1,parcel_area,1
11718,21,רמת התשבי,1,parcel_area,1
11718,22,רמת התשבי,1,parcel_area,1
11718,23,רמת התשבי,1,parcel_area,1
11718,24,רמת התשבי,1,parcel_area,1
11718,25,רמת התשבי,1,parcel_area,1
11718,26,רמת התשבי,1,parcel_area,1
11718,27,רמת התשבי,1,parcel_area,1
11718,28,רמת התשבי,1,parcel_area,1
11718,29,רמת התשבי,1,parcel_area,1
11718,3,רמת התשבי,1,parcel_area,1
11718,4,רמת התשבי,1,parcel_area,1
11718,5,רמת התשבי,1,parcel_area,1
11718,6,רמת התשבי,1,parcel_area,1
11718,7,רמת התשבי,1,parcel_area,1
11718,8,רמת התשבי,1,parcel_area,1
11718,9,רמת התשבי,1,parcel_area,1
11718,,רמת התשבי,2,block_area_majority,1
11719,1,רמת התשבי,1,parcel_area,1
11719,10,רמת התשבי,1,parcel_area,1
11719,11,רמת התשבי,1,parcel_area,1
11719,12,רמת התשבי,1,parcel_area,1
11719,13,רמת התשבי,1,parcel_area,1
11719,14,רמת התשבי,1,parcel_area,1
11719,15,רמת התשבי,1,parcel_area,1
11719,16,רמת התשבי,1,parcel_area,1
11719,17,רמת התשבי,1,parcel_area,1
11719,18,רמת התשבי,1,parcel_area,1
11719,19,רמת התשבי,1,parcel_area,1
11719,2,רמת התשבי,1,parcel_area,1
11719,20,רמת התשבי,1,parcel_area,1
11719,21,רמת התשבי,1,parcel_area,1
11719,22,רמת התשבי,1,parcel_area,1
11719,23,רמת התשבי,1,parcel_area,1
11719,24,רמת התשבי,1,parcel_area,1
11719,25,רמת התשבי,1,parcel_area,1
11719,26,רמת התשבי,1,parcel_area,1
11719,27,רמת התשבי,1,parcel_area,1
11719,3,רמת התשבי,1,parcel_area,1
11719,4,רמת התשבי,1,parcel_area,1
11719,5,רמת התשבי,1,parcel_area,1
11719,6,רמת התשבי,1,parcel_area,1
11719,7,רמת התשבי,1,parcel_area,1
11719,8,רמת התשבי,1,parcel_area,1
11719,9,רמת התשבי,1,parcel_area,1
11719,,רמת התשבי,2,block_area_majority,1
11720,1,תל עמל,1,parcel_area,1
11720,10,תל עמל,1,parcel_area,1
11720,11,תל עמל,1,parcel_area,1
11720,12,תל עמל,1,parcel_area,1
11720,13,תל עמל,1,parcel_area,1
11720,14,תל עמל,1,parcel_area,1
11720,15,תל עמל,1,parcel_area,1
11720,16,תל עמל,1,parcel_area,1
11720,17,תל עמל,1,parcel_area,1
11720,18,תל עמל,1,parcel_area,1
11720,19,תל עמל,1,parcel_area,1
11720,2,תל עמל,1,parcel_area,1
11720,20,תל עמל,1,parcel_area,1
11720,21,תל עמל,1,parcel_area,1
11720,22,תל עמל,1,parcel_area,1
11720,23,תל עמל,1,parcel_area,1
11720,24,תל עמל,1,parcel_area,1
11720,25,תל עמל,1,parcel_area,1
11720,26,תל עמל,1,parcel_area,1
11720,27,תל עמל,1,parcel_area,1
11720,28,תל עמל,1,parcel_area,1
11720,29,תל עמל,1,parcel_area,1
11720,3,תל עמל,1,parcel_area,1
11720,30,תל עמל,1,parcel_area,1
11720,31,תל עמל,1,parcel_area,1
11720,32,תל עמל,1,parcel_area,1
11720,33,תל עמל,1,parcel_area,1
11720,34,תל עמל,1,parcel_area,1
11720,35,תל עמל,1,parcel_area,1
11720,36,תל עמל,1,parcel_area,1
11720,37,תל עמל,1,parcel_area,1
11720,38,תל עמל,1,parcel_area,1
11720,39,תל עמל,1,parcel_area,1
11720,4,תל עמל,1,parcel_area,1
11720,40,תל עמל,1,parcel_area,1
11720,41,תל עמל,1,parcel_area,1
11720,42,תל עמל,1,parcel_area,1
11720,43,תל עמל,1,parcel_area,1
11720,44,תל עמל,1,parcel_area,1
11720,45,תל עמל,1,parcel_area,1
11720,46,תל עמל,1,parcel_area,1
11720,47,תל עמל,1,parcel_area,1
11720,48,תל עמל,1,parcel_area,1
11720,49,תל עמל,1,parcel_area,1
11720,5,תל עמל,1,parcel_area,1
11720,50,תל עמל,1,parcel_area,1
11720,51,תל עמל,1,parcel_area,1
11720,52,תל עמל,1,parcel_area,1
11720,53,תל עמל,1,parcel_area,1
11720,54,תל עמל,1,parcel_area,1
11720,55,תל עמל,1,parcel_area,1
11720,56,תל עמל,1,parcel_area,1
11720,57,תל עמל,1,parcel_area,1
11720,58,תל עמל,1,parcel_area,1
11720,59,תל עמל,1,parcel_area,1
11720,6,תל עמל,1,parcel_area,1
11720,60,תל עמל,1,parcel_area,1
11720,61,תל עמל,1,parcel_area,1
11720,62,תל עמל,1,parcel_area,1
11720,63,תל עמל,1,parcel_area,1
11720,64,תל עמל,1,parcel_area,1
11720,65,תל עמל,1,parcel_area,1
11720,66,תל עמל,1,parcel_area,0.504
11720,67,תל עמל,1,parcel_area,1
11720,68,תל עמל,1,parcel_area,1
11720,69,תל עמל,1,parcel_area,1
11720,7,תל עמל,1,parcel_area,1
11720,70,תל עמל,1,parcel_area,1
11720,71,תל עמל,1,parcel_area,0.52
11720,8,תל עמל,1,parcel_area,1
11720,9,תל עמל,1,parcel_area,1
11720,,תל עמל,2,block_area_majority,0.854
11726,1,כבאביר,1,parcel_area,1
11726,10,כבאביר,1,parcel_area,1
11726,11,כבאביר,1,parcel_area,1
11726,12,כבאביר,1,parcel_area,1
11726,13,כבאביר,1,parcel_area,1
11726,14,כבאביר,1,parcel_area,1
11726,15,כבאביר,1,parcel_area,1
11726,16,כבאביר,1,parcel_area,1
11726,17,כבאביר,1,parcel_area,1
11726,18,כבאביר,1,parcel_area,1
11726,19,כבאביר,1,parcel_area,0.924
11726,2,כבאביר,1,parcel_area,1
11726,20,כבאביר,1,parcel_area,1
11726,21,כבאביר,1,parcel_area,1
11726,22,כבאביר,1,parcel_area,1
11726,23,כבאביר,1,parcel_area,1
11726,24,כבאביר,1,parcel_area,1
11726,25,כבאביר,1,parcel_area,0.968
11726,26,כבירים,1,parcel_area,1
11726,27,כבירים,1,parcel_area,1
11726,28,כבירים,1,parcel_area,1
11726,29,כבירים,1,parcel_area,1
11726,3,כבאביר,1,parcel_area,1
11726,30,כבירים,1,parcel_area,1
11726,31,כבאביר,1,parcel_area,1
11726,32,כבאביר,1,parcel_area,0.776
11726,33,כבאביר,1,parcel_area,1
11726,34,כבאביר,1,parcel_area,1
11726,4,כבאביר,1,parcel_area,1
11726,5,כבאביר,1,parcel_area,1
11726,6,כבאביר,1,parcel_area,1
11726,7,כבאביר,1,parcel_area,1
11726,8,כבאביר,1,parcel_area,1
11726,9,כבאביר,1,parcel_area,1
11726,,כבאביר,2,block_area_majority,0.81
11727,1,כבאביר,1,parcel_area,1
11727,10,כבאביר,1,parcel_area,1
11727,11,כבאביר,1,parcel_area,1
11727,12,כבאביר,1,parcel_area,1
11727,13,כבאביר,1,parcel_area,1
11727,14,כבאביר,1,parcel_area,1
11727,15,כבאביר,1,parcel_area,1
11727,16,כבאביר,1,parcel_area,1
11727,17,כבאביר,1,parcel_area,1
11727,18,כבאביר,1,parcel_area,1
11727,19,כבאביר,1,parcel_area,1
11727,2,כבאביר,1,parcel_area,1
11727,20,כבאביר,1,parcel_area,1
11727,21,כבאביר,1,parcel_area,1
11727,22,כבאביר,1,parcel_area,1
11727,23,כבאביר,1,parcel_area,1
11727,24,כבאביר,1,parcel_area,1
11727,25,כבאביר,1,parcel_area,1
11727,26,כבאביר,1,parcel_area,1
11727,27,כבאביר,1,parcel_area,1
11727,28,כבאביר,1,parcel_area,1
11727,29,כבאביר,1,parcel_area,1
11727,3,כבאביר,1,parcel_area,1
11727,30,כבאביר,1,parcel_area,1
11727,31,כבאביר,1,parcel_area,1
11727,4,כבאביר,1,parcel_area,1
11727,5,כבאביר,1,parcel_area,1
11727,6,כבאביר,1,parcel_area,1
11727,7,כבאביר,1,parcel_area,1
11727,8,כבאביר,1,parcel_area,1
11727,9,כבאביר,1,parcel_area,1
11727,,כבאביר,2,block_area_majority,1
11728,1,כבאביר,1,parcel_area,1
11728,10,כבאביר,1,parcel_area,1
11728,11,כבירים,1,parcel_area,1
11728,12,כבירים,1,parcel_area,1
11728,13,כבירים,1,parcel_area,1
11728,14,כבירים,1,parcel_area,1
11728,15,כבירים,1,parcel_area,1
11728,16,כבירים,1,parcel_area,1
11728,17,כבירים,1,parcel_area,1
11728,18,כבירים,1,parcel_area,1
11728,19,כבירים,1,parcel_area,1
11728,2,כבאביר,1,parcel_area,1
11728,20,כבירים,1,parcel_area,1
11728,21,כבירים,1,parcel_area,1
11728,22,כבירים,1,parcel_area,0.645
11728,23,כבירים,1,parcel_area,0.523
11728,24,כבאביר,1,parcel_area,1
11728,3,כבאביר,1,parcel_area,1
11728,4,כבאביר,1,parcel_area,1
11728,5,כבאביר,1,parcel_area,1
11728,6,כבאביר,1,parcel_area,1
11728,7,כבאביר,1,parcel_area,1
11728,8,כבאביר,1,parcel_area,1
11728,9,כבאביר,1,parcel_area,1
11728,,כבירים,2,block_area_majority,0.527
11729,1,כבאביר,1,parcel_area,1
11729,10,כבאביר,1,parcel_area,1
11729,11,כבאביר,1,parcel_area,1
11729,12,כבאביר,1,parcel_area,1
11729,13,כבירים,1,parcel_area,0.69
11729,14,כבירים,1,parcel_area,1
11729,15,כבירים,1,parcel_area,1
11729,16,כבאביר,1,parcel_area,1
11729,17,כבאביר,1,parcel_area,1
11729,2,כבאביר,1,parcel_area,1
11729,3,כבאביר,1,parcel_area,1
11729,4,כבאביר,1,parcel_area,1
11729,5,כבאביר,1,parcel_area,1
11729,6,כבאביר,1,parcel_area,1
11729,7,כבאביר,1,parcel_area,1
11729,8,כבאביר,1,parcel_area,1
11729,9,כבאביר,1,parcel_area,1
11729,,כבאביר,2,block_area_majority,0.651
11750,1,בת גלים,1,parcel_area,1
11750,10,בת גלים,1,parcel_area,1
11750,11,בת גלים,1,parcel_area,1
11750,12,בת גלים,1,parcel_area,1
11750,13,בת גלים,1,parcel_area,1
11750,15,בת גלים,1,parcel_area,1
11750,16,בת גלים,1,parcel_area,1
11750,17,בת גלים,1,parcel_area,1
11750,18,בת גלים,1,parcel_area,1
11750,19,בת גלים,1,parcel_area,1
11750,2,בת גלים,1,parcel_area,1
11750,3,בת גלים,1,parcel_area,1
11750,4,בת גלים,1,parcel_area,1
11750,5,בת גלים,1,parcel_area,1
11750,6,בת גלים,1,parcel_area,1
11750,7,בת גלים,1,parcel_area,1
11750,8,בת גלים,1,parcel_area,1
11750,9,בת גלים,1,parcel_area,1
11750,,בת גלים,2,block_area_majority,1
11879,10,רמת אלון,1,parcel_area,1
11879,11,רמת אלון,1,parcel_area,1
11879,12,רמת אלון,1,parcel_area,1
11879,13,רמת אלון,1,parcel_area,1
11879,14,רמת אלון,1,parcel_area,1
11879,15,רמת אלון,1,parcel_area,1
11879,16,רמת אלון,1,parcel_area,1
11879,17,רמת אלון,1,parcel_area,1
11879,18,רמת אלון,1,parcel_area,1
11879,19,רמת אלון,1,parcel_area,1
11879,20,רמת אלון,1,parcel_area,1
11879,21,רמת אלון,1,parcel_area,1
11879,22,רמת אלון,1,parcel_area,1
11879,23,רמת אלון,1,parcel_area,1
11879,24,רמת אלון,1,parcel_area,1
11879,25,רמת אלון,1,parcel_area,1
11879,26,רמת אלון,1,parcel_area,1
11879,27,רמת אלון,1,parcel_area,1
11879,28,רמת אלון,1,parcel_area,1
11879,29,רמת אלון,1,parcel_area,1
11879,30,רמת אלון,1,parcel_area,1
11879,31,רמת אלון,1,parcel_area,1
11879,32,רמת אלון,1,parcel_area,1
11879,33,רמת אלון,1,parcel_area,1
11879,34,רמת אלון,1,parcel_area,1
11879,35,רמת אלון,1,parcel_area,1
11879,36,רמת אלון,1,parcel_area,1
11879,37,רמת אלון,1,parcel_area,1
11879,38,רמת אלון,1,parcel_area,1
11879,39,רמת אלון,1,parcel_area,1
11879,40,רמת אלון,1,parcel_area,1
11879,41,רמת אלון,1,parcel_area,1
11879,42,רמת אלון,1,parcel_area,1
11879,43,רמת אלון,1,parcel_area,1
11879,44,רמת אלון,1,parcel_area,1
11879,45,רמת אלון,1,parcel_area,1
11879,46,רמת אלון,1,parcel_area,1
11879,47,רמת אלון,1,parcel_area,1
11879,48,רמת אלון,1,parcel_area,1
11879,49,רמת אלון,1,parcel_area,1
11879,50,רמת אלון,1,parcel_area,0.755
11879,51,רמת אלון,1,parcel_area,0.985
11879,53,רמת אלון,1,parcel_area,1
11879,54,רמת אלון,1,parcel_area,1
11879,55,רמת אלון,1,parcel_area,1
11879,56,רמת אלון,1,parcel_area,1
11879,57,רמת אלון,1,parcel_area,1
11879,58,רמת אלון,1,parcel_area,1
11879,59,זיו,1,parcel_area,0.724
11879,6,רמת אלון,1,parcel_area,1
11879,60,רמת אלון,1,parcel_area,1
11879,61,זיו,1,parcel_area,0.812
11879,62,רמת אלון,1,parcel_area,1
11879,63,רמת אלון,1,parcel_area,1
11879,64,רמת אלון,1,parcel_area,1
11879,65,רמת אלון,1,parcel_area,1
11879,66,רמת אלון,1,parcel_area,1
11879,67,רמת אלון,1,parcel_area,1
11879,68,רמת אלון,1,parcel_area,1
11879,69,רמת אלון,1,parcel_area,1
11879,70,רמת אלון,1,parcel_area,1
11879,71,רמת אלון,1,parcel_area,1
11879,72,רמת אלון,1,parcel_area,1
11879,73,רמת אלון,1,parcel_area,0.968
11879,74,רמת אלון,1,parcel_area,1
11879,75,רמת אלון,1,parcel_area,1
11879,76,רמת אלון,1,parcel_area,1
11879,77,רמת אלון,1,parcel_area,1
11879,78,רמת אלון,1,parcel_area,1
11879,79,רמת אלון,1,parcel_area,1
11879,8,רמת אלון,1,parcel_area,1
11879,82,רמת אלון,1,parcel_area,1
11879,9,רמת אלון,1,parcel_area,1
11879,,רמת אלון,2,block_area_majority,0.885
11880,10,רמת אלון,1,parcel_area,1
11880,11,רמת אלון,1,parcel_area,1
11880,12,רמת אלון,1,parcel_area,1
11880,13,רמת אלון,1,parcel_area,1
11880,14,רמת אלון,1,parcel_area,1
11880,15,רמת אלון,1,parcel_area,1
11880,16,רמת אלון,1,parcel_area,1
11880,17,רמת אלון,1,parcel_area,1
11880,18,רמת אלון,1,parcel_area,1
11880,19,רמת אלון,1,parcel_area,1
11880,20,רמת אלון,1,parcel_area,1
11880,21,רמת אלון,1,parcel_area,1
11880,22,סביוני הכרמל,1,parcel_area,1
11880,23,רמת אלון,1,parcel_area,1
11880,24,רמת אלון,1,parcel_area,1
11880,25,רמת אלון,1,parcel_area,1
11880,26,רמת אלון,1,parcel_area,1
11880,27,רמת אלון,1,parcel_area,1
11880,28,רמת אלון,1,parcel_area,1
11880,29,רמת אלון,1,parcel_area,1
11880,33,רמת אלון,1,parcel_area,1
11880,34,רמת אלון,1,parcel_area,1
11880,35,רמת אלון,1,parcel_area,1
11880,36,רמת אלון,1,parcel_area,1
11880,37,רמת אלון,1,parcel_area,1
11880,38,סביוני הכרמל,1,parcel_area,0.789
11880,39,רמת אלון,1,parcel_area,0.793
11880,40,רמת אלון,1,parcel_area,1
11880,41,רמת אלון,1,parcel_area,1
11880,42,רמת אלון,1,parcel_area,1
11880,43,סביוני הכרמל,1,parcel_area,0.918
11880,44,סביוני הכרמל,1,parcel_area,0.706
11880,45,סביוני הכרמל,1,parcel_area,0.983
11880,46,סביוני הכרמל,1,parcel_area,1
11880,47,סביוני הכרמל,1,parcel_area,1
11880,48,סביוני הכרמל,1,parcel_area,0.537
11880,49,סביוני הכרמל,1,parcel_area,0.966
11880,5,רמת אלון,1,parcel_area,1
